10177,fa**님,안매워요.,0
10178,bb**님,고추사사삭 말해뭐해,0
10179,손님,사진은 업치만 거의 매주 이용합니다!,0
10180,jj**님,구웃ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,0
10181,co**님,ㅠㅠ 양념이 랜덤이에오.. 오늘은 양념이 늠 적게와서 슬펐어요,0
10182,손님,피자는 다식고 치즈는 굳어서 떨어지고 배달은 한시간 넘게 걸렸어요,0
10183,yu**님,"맛은 있었음, 하지만 좀 많이 구운듯함... 그리고 배달이 한시간 있다가옴 치킨이 좀 많이 식었음. 아마 다시는 안시킬듯...",0
10184,se**님,주말 회사주소로 배달해서 그냥 배달분 드렸는데... 후,0
10185,fr**님,배달은느리네요,0
10186,be**님,너무 식어서 왔어요. 데워서 먹어야 할 정도네요.,0
10187,rl**님,오리지널 반 고추바사삭반은 왜 안되는건가요?,0
10188,xy**님,"또 시켰읍니다,, 헤헤 말 다했져",0
10189,손님,캬하하하하하하히ㅣ하하하하 마시다...ㅈ마시당...준니마시다 머거야한다....ㅈ.ㄴ머거야한다 캐하하하하하하하하하하하,0
10190,손님,피자치즈에서 특유의 치킨기름쩐내 비슷향이 치즈에 좀 배어서 약간의 냄시가 오븐을 치킨이랑 같이 돌려서그런거같은데 그리고 피자도우 바닥보니 검은찌꺼기가 많은거 보니 오븐이나 트레이 조리도구 청소상태가 좀 의심되네요,0
10191,ao**님,그럭저럭 먹을만합니다.. 젓가락이 아예 없네요.ㅡㅡ 마그마소스 2개필요하네용~~,0
10192,ca**님,오랜만에 굽네 먹음,0
10193,na**님,믿고 시키는 굽네입니다. 밥 시리즈는 좀 상당히 실망이네요,0
10194,ka**님,?????? 멋있습니다,0
10195,손님,마이쩡 마이쩡 마이쩡 마이쩡,0
10196,le**님,배달이 너무 늦어요??????????,0
10197,ny**님,혼자 한마리 다 먹음 ㅋㅋㅋ,0
10198,wi**님,굽네치킨은 늘 고추바사삭만 먹어요 ㅎㅎㅎ 배 너무너무 고팠는데 늦게와서 배달 별 뺐어요ㅠㅠ,0
10199,손님,샤샤사사랴으으으샤루 녹아버렷오,0
10200,wi**님,"일단, 예상 배송 시간 40분으로 나왔는데 실제 배송까진 거의 1시간 걸렸네요. 미리 배송 받을 준비했던 시간까지 포함하면 거의 30분 가까이 배송 받으려고 1분 대기조로 있던 거 같아요. 45분정도 지났을 때 언제쯤 오냐고 전화했더니 퉁명스럽게 곧 간다더니 15분이나 더 기다려야했어요. 양은 긴말 안할테니 사진 속 닭다리 참고하세요.",0
10201,jo**님,느려요 배송 많이 느려요,0
10202,손님,치킨이 너무 식은 채로 배달이 되었습니다,0
10203,3d**님,오리지널 고추바사삭 반반은 왜 없는건가요 ㅠ,0
10204,qh**님,2시간 20분 만에 받았습니다 이벤트 날인건 알겠습니다 다음부턴 배달예정시간 제대로 고지해주세요 너무 몰려서 배달예정시간이랑 다르면 전화라도 주시면 취소를 하던 다른곳에 시켰을텐데 아쉽네요 그래도 식지않고 따뜻하게 배달�楹六�,0
10205,su**님,음식 받기도 전에 리뷰 쓰는게 처음이네 진짜 18시27분에 주문이 들어갔는데 현재시간 20시 02분까지 배달이 안왔으며 전화는 받지도 않고 끊어버립니다 이게 무슨 경웁니까? 이렇게 늦을꺼면 연락해서 늦는다고 얘기라도 해야하는거 아닙니까? 이 업체 정말 답이 없네요,0
10206,in**님,사진은... 맛없어보일수있지만 맛은 누구보다 보장함 그런데 배달 문 앞에 두고 문자 남겨달라고 했는데 안 남겨 주셔서 피자 식은 채로 먹은 건 너무 슬펐어여 ㅠ 이게 치즈만 있는 피자라 원래 칼질을 많이 안 하는데 굳어서... 먹을 때 힘들더라구요... ?? 슬펐어용,0
10207,손님,배달 1시간20분 걸림ㅡㅡ,0
10208,we**님,고추바사삭인데 이날은 왜인지 바삭하지않고 눅눅했달까.. 기대했던맛이 아니여서 쏘쏘,0
10209,si**님,매워요ㅠㅠㅠㅠㅠㅠㅠㅠ,0
10210,손님,고추바사삭 요즘너무먹는중♡,0
10211,od**님,시카고 피자 혼자 먹기 충분해요 다만 느끼해서 필히 탄산음료 추가주문해야겠네요,0
10212,손님,언제나 굽네는 옳다!,0
10213,lo**님,제입맛에는 별루 그냥 먹던거 시켜먹어야겠어요,0
10214,gr**님,아묻따 고추바사삭!!??,0
10215,손님,어우거러루러ㅓ루러러러,0
10216,손님,jmt 앞으로 굽네는 여기서 시킬거에요...�오!!!,0
10217,손님,퍽퍽하지 않아서 되게 괜찮네요,0
10218,mu**님,오늘은 쬐금 타씀ㅠ 굽네 고추바사삭♡,0
10219,sa**님,설에 못내러가고 감기걸린 상태에 서러웠는데 치킨으로 위안삼아보네요~ㅜ,0
10220,rk**님,바삭하노,0
10221,re**님,맛은 그냥 평타~한시간넘게기다렸네요ㅠ,0
10222,ga**님,볼케이노 생각보다 별로였넹 ㅠㅠ 제입맛이랑 안맞네요,0
10223,fc**님,배달도 제시간 내에 오고 맛이야 당연히 있는데 닭 크기가 원래 지점별로 좀 다른가요? 이 지점에선 첨 먹어보는 것 같은데 여긴닭 부위 부위가 유독 작네요?? 날개가 너무 조그매서 목뼈인줄 알았어요.....날개는 원래 1조각인건가 나머지 한 조각 못 찾았어요 ㅠ 소스도 드문드문 미처 안발라져 있는 곳도 있고요.,0
10224,jw**님,배달시간이 너무 안지켜졌어요..,0
10225,od**님,고추바사삭도 역삼2호점 캬캬,0
10226,me**님,다조응디 젓그락이 안와서ㅜ아쉽,0
10227,손님,맛은잇지만 추가한소스도안오고양이적어요ㅜ,0
10228,손님,얼큰 괜찮네요.좀더 바삭하면,0
10229,손님,잘받았습니다 수고하세요,0
10230,je**님,먹다가 이런 부분이 나왔는데 굽네 시켜먹으면서 처음보네요 누가 먹던걸 보낸건가요?,0
10231,손님,..........,0
10232,손님,처음보다는 튀김 파우다 옷이 약간 눅눅한듯합니다 그래도 맛은 있어요,0
10233,bh**님,배달시간 1시간30분소요 보통때보다 양도 적고 오래걸려서 종이박스에 습기도차고 대실망!,0
10234,dn**님,10분안되게늦었구요 양념이덜묻어서맛이덜했어요 아쉬운점이 닭이조금덜익었어요 ㅠㅠ 신경써야할듯합니다,0
10235,손님,캬하하하하하하하하하하하 궁극의 맛!! ????,0
10236,손님,늦게온배달... 다식어서 맛이별로...,0
10237,je**님,어더어ㅓ러러러허러러ㅓ엉,0
10238,ys**님,치킨이 식어서 좀 아쉬�m어요,0
10239,dn**님,여러군데에서 굽네 고추바사삭 먹어봤는데 먹어본 곳 중에서 제일별로였습니다..닭고기도 부드럽지않고 퍽퍽?뭔가 오래된 냉동 닭고기 느낌에 냄새까지나더군요...진짜 치킨먹으면서 이렇게 닭비린내난 적은 거의 처음인거 같아요..저만 느낀줄알았는데 같이 먹은 분도 먹다가 뱉으셨네요..결국 다 못 먹고 버렸습니다,0
10240,손님,캬하하하하하하하하하하하 소스6개시켜서 한마리닭!!!!!!!!!!,0
10241,da**님,굽네는 무조건 순설,0
10242,li**님,맛은 있는데 가격에 비해 양이 적네요.,0
10243,qk**님,양이 압도적이네요.,0
10244,su**님,고불링 소스를 추가했어야 했는데 마블링을 추가 했네요 ㅋㅋㅋ,0
10245,손님,매운양념이 작아서 아쉽요 베달빨라요~♡♡,0
10246,su**님,먹을만해요~ 다음에 한번더 시켜먹어볼게요.. 배달이 아슬아슬,0
10247,손님,잔뼈가 많이나와서 먹는데 이다칠뻔했어요ㅜㅜ,0
10248,fb**님,잘못주문해서 주문후 2분후에 취소해달라고햇는데.. 안된다고해서..어쩔수없이 먹엇네요.,0
10249,ho**님,호롤로로로로로로록!!!!,0
10250,ke**님,??????????????????????????,0
10251,gr**님,어우어ㅓ어우우ㅜ우우우률,0
10252,lo**님,어어ㅓ거루로어ㅓ어너넌ㄴ,0
10253,tt**님,퍽퍽살없이 맛니요 치밥으로 제격이에여,0
10254,손님,오늘 많이 바쁘셨나봐요ㅠㅡㅠ 요청사항을 반만 들어주심.. 무랑 콜라는 안먹는데.. 버리기 귀찮은데ㅠㅠㅠ,0
10255,손님,오도ㅓ거거러러러러러러러ㅓ럴,0
10256,sk**님,음.........,0
10257,kj**님,원래 기본 음료 없나요?? 젓가락이나 포크도 없고..... 원래 정직하게 닭하고 무만 오나요?,0
10258,ju**님,바사삭하게 고추바사삭 ㅠㅠㅠ,0
10259,id**님,매콤한거 땡길땐 볼케이노,0
10260,od**님,주문한지 한시간 넘어도 안오고 전화해보니 전화 할 때마다 지금 출발했다고 하네요. 아예 주문 자체를 까먹은 거 같고 환불 해달라고 해도 치킨 다 되서 안된다는 말만 반복합니다. 최악이네요. 오늘이 대목도 아니고 치킨 하나 먹는데 한시간 반 이상 걸릴 줄 몰랐네요. 리뷰가 많다고 해서 꼭 정답은 아니었던 것 같습니다.,0
10261,ja**님,캬하하하하하�K하하하하하 소스 6개로 범ㅋ�� 숟가락으로 위아래 위위아래 한번 담가 적셔 다가 퍼먹어야 제대로다 캬하하하하하하하하하하하,0
10262,ro**님,맛.있.어.요. 또 시킬게요,0
10263,so**님,굽네의 명성을 살짝 깍아먹을만한가 의문이 들지 않을 수 없다고 아니할 수 없습니다. 닭이 좀 부실하고 일단 맛이 타점포에 비해 좀 떨어지는 감이 있습니다.. 만 어쩔수 없죠. 시킨 제 잘못...,0
10264,ba**님,40분 걸린댓는데 1시간 넘어도 안와서 나중에 도착했는데.. 치킨은 미지근 하고.. 박스는 눅눅하고.. 신경좀 더 써주세요... 잠원점에서 먹다가 문제가 있어서 여기로 옴겨서 첫 주문인데....,0
10265,dn**님,보통 배달받으면 미지근한데 정말 뜨겁게 받았어요!!! 소스가 세지않게 치킨이 식지않게 잘 포장되서 왔어요 엄마랑 야식 메뉴 선택잘한것같아서 다음에 또 같은곳에서 시켜먹자고 하시네요????,0
10266,ny**님,캬하하하하하하�K하하하하 이제 계속 시켜먹는다 튀긴치킨과는 또다른 마성의 치키니 JMT!!!!!! 고츄바사삭!!!!!! ?????? 소스 6개추가해서 범ㅋ�� 숟가락으로 퍼먹어야 진짜다!!!! ㅋ캐하하�K하하하하하하 준니 마시당!!!!!! 캬캬캬캬히히�R히캬캬카��캬캬,0
10267,gk**님,피자가 생각보다 괜찮았어요,0
10268,손님,무난합니다.. 그냥 잘 시켜먹었음,0
10269,kn**님,Very delicious,0
10270,th**님,치트킹은 별로. 니ㅢ입맛에,0
10271,ps**님,볼케이노 너무 좋음 치밥에 빠질 줄이야 !!,0
10272,손님,굽네는 고추바사삭 후후,0
10273,pj**님,오늘은 밍밍해따...,0
10274,da**님,중독성있는 또추바사삭,0
10275,손님,언제나 실패없는 고추바사삭!!!,0
10276,손님,3층이라고 말했는데요.. 배달비까지 내는데 배달원은 왜그러는지 모르겠네요,0
10277,dn**님,맛: 피자 ▶ 갈비천왕치킨 으로 교체해서 받았어요. 치킨살 완전 보들보들하고 짭짤하고 쫀득해요. 양: 양 많아요. 기분좋게 먹음. 배달: 배달은 1시간정도 걸린거 같아요.,0
10278,dn**님,캬하하하하하하하�K하하하 마시써서 계속 먹는다...ㅇㄱㄹㅇ 준니 마시써!!!!!!!! 소스 4개씩 추가해라!!!!!!!! 소스 한개당 치킨3개컷!!!!!!!!!!! 준니마시당!!!!!!!!!!!!! 캬하하하하하하하하하하하하,0
10279,손님,다음날 치밥 볶음밥까지 야무지게 먹었어요 ㅋ,0
10280,su**님,되게 빨리 왔어요 근데 캔들은 어딧나요?,0
10281,hw**님,고추바사삭은 정답이네요,0
10282,3d**님,jmtttttttt,0
10283,je**님,맛씻서요~.~.~~.~.,0
10284,bu**님,캬하�K하하하ㅏ하하하ㅏ하하 ㅏㅛㅣ당 마시당 죽인당 마시써 캐하하하하ㅏ하하하하하,0
10285,gi**님,매울까봐 걱정했는데 하나도 안 맙네요,0
10286,so**님,시카고 피자 궁금해서 먹어�f어요,0
10287,손님,국물 닭발인줄.. 볼케이노에 물이 �羔� 많은건지 저번에는 오리지날 시켰는데 기름이 많았는데 양념은 하나도 안 베였고 피자는 ... 다시는 안먹고 싶네요,0
10288,손님,40분걸린다고 했는데 비슷하게 왔고 첨 먹어봤는데 구운거라 확실히 느끼하지 않아서 많이 먹을 수 있었어요 먹다보면 좀 매운맛이 있어요 다음에 또 먹을게요~,0
10289,손님,피자가많이식었지만 나름의 매력이있네요!,0
10290,hk**님,캬하하하하하ㅏ하하하하하 배달 20분컷,0
10291,dk**님,굽네치킨 1년전이랑 맛 완전 달라진 것같아요,0
10292,pa**님,2시간 가까이 지났는데 배달이 안 오네요.. 무슨 일인지 문의하고 싶은데 영업종료라 통화도 안 되고; 뭔가요 이거..?,0
10293,lo**님,맛없네요 다른거시키세요,0
10294,손님,마시씀~~~@~@~@~@,0
10295,po**님,아주괜찮아요!! 배달도빨라요,0
10296,손님,시카고피자는 치즈피자입니다. 괜찮은 맛입니다~,0
10297,aj**님,치킨 배달오는데 1시간 20분 넘게 걸리는거 실화인가요..? 기다리다 기다리다 집에서 고기 구워 에피타이저로 먹었어요. 치킨은 그나마 괜찮았지만 피자는 다 식어왔네요.,0
10298,hy**님,고추바사삭에 빠져서 고추바사삭만 먹어요!,0
10299,ny**님,굽네는 늘 마�沅� 굽네 순살 �오!,0
10300,je**님,볼케이노 순살을 시켜먹는데.. 밖이여서 일회용품을 챙겨달라고 했는데.. 젓가락을 안주네요... 젓가락없이 어떻게 먹으라는건지 모르겠어요 손 다 데이겠네요..ㅎㅎ,0
10301,cs**님,피자가 좀 아쉬�m어요 치즈가 넘쳐야되는 시카고 피자인데.....ㅜㅠㅠ,0
10302,jy**님,마쉬써요����罐�課�,0
10303,ma**님,굽네가 아니라 다탔내요,0
10304,손님,괜찮은거같아여 괜찮은거같아여,0
10305,si**님,사장님 테이프센스 미쳐버려,0
10306,손님,"이제 조금 물리기 시작? 그래도 딴데보단 낫다,레알! ㅎ",0
10307,손님,배송 10분 늦음. 배송메세지 및 전화로 젓가락 요청했으나 대답과는 다르게 젓가락 동봉해서 오지 않았음.,0
10308,손님,튀김옷얇고 바삭바삭하고 느끼하지도않았는데 벨누르지말라는 부탁은 안들어주셨어요..새벽인데...,0
10309,sy**님,볼케이노 처음인데 생각보다 더 괜찮았네요!,0
10310,zo**님,말이필요없...고추바사삭 만세!!,0
10311,ta**님,믿고 시키는 고추바사삭. 여기만 시킵니다,0
10312,se**님,딥치즈..처음시켜�f는데 딱히 치즈맛은안느껴져서 아쉬웠어요..,0
10313,손님,배달이 좀 늦었어요,0
10314,as**님,배달이 너무 느려요. 닭이 촉촉해요,0
10315,lh**님,배달시간보다 늦게 왔어요ㅠ,0
10316,손님,존존존존동종맛탱입니다,0
10317,in**님,.ㅡㅡㅡㅡㅡㅡㅡㅡ?ㅓㅓㅏㅏㅓㅓㅓㅏㅓㅓㅓㅏㅏㅓㅓㅓ,0
10318,zo**님,괜찮은거같아여 괜찮은거같아여,0
10319,손님,만드신게 오래된건지 차갑고 다른지점에서 먹은거와 비교되네요 퍽퍽하고 맛없었어요 다시 주문은 안할거 같네요,0
10320,손님,맛 괜찮았습니다,0
10321,jh**님,따뜻하게 잘 왔는데 바삭하진 않았어요,0
10322,cs**님,질받았어요!!ㅎㅎㅎ,0
10323,ny**님,배달 예상시간 40분 실제 배달시간 1시간10분,0
10324,go**님,이번엔 조금 타서 오긴했지만 떼고 먹으면 괜찮아요,0
10325,ra**님,1시간걸림. 넘 느끼합니다 ㅠ,0
10326,98**님,쨈재짹짹째개쨋짹짹짹짹,0
10327,pc**님,????????????????????,0
10328,re**님,맛은 괜찮았는데 마라향이 약해서 조금 아쉬워요,0
10329,ep**님,양념도 많이 주시고 배달 예상시간에 딱 맞춰오셨어요,0
10330,nt**님,뜨거워서 눅눅해 졌네요,0
10331,손님,뭐...리뷰가 필요한가? 맛른 다알텐데,0
10332,ja**님,다이어트중이라 후라이드보단 구운치킨이예요,0
10333,ra**님,!~!~!~!~!~!~!~!,0
10334,ya**님,보통입니다보통입니다,0
10335,ru**님,믿고 먹는 굽네 양도 많고 배달도 빠름,0
10336,do**님,hxjxjcjjjcjcchhuzf,0
10337,손님,비오는 날 쿠폰까지 있어서 그런지 50분 찍어놓고 1시간 50분걸림 1에바 전화라도 받던가 전화걸면 바로끊는거 2에바 치킨 식어서왓음 3에바 3에바로인한 탈락 드리겠습니다,0
10338,pg**님,비오는날 가게에서 50분 찍어놓고선 한시간 반만에 와선 보니 고추바사삭이 다 눅눅해져있네요 왜 고추바사삭을 시켜 먹는지 몰라서 이따위 눅눅한걸 먹으라고 배달해주는건지 묻고싶네요 진짜 개짜증나네...앞으로 비오는 날은 절대 바사삭 시켜 드시지 말길 다른 분들도 알아두시라 리뷰 남깁니다 가게서도 이 사실을 알면 비오는날은 판매하지 않는게 맞다고 보는데 아닌가요?괜히 돈만 버렸네,0
10339,ba**님,고추 바사삭 ㅏㅅ있어요ㅠㅠ,0
10340,op**님,"배달예상시간보다 30분 늦게 도착했는데, 포장박스가 차갑길래 열어보니 치킨이 반쯤 식어있네요...",0
10341,손님,비록 배달 30분 지연됐지만 이벤트 중이니까 그러려니 했고.. 또 비록 파채가 안왔지만.. 또 언제 기다리나 싶어서 말았읍니다... 맛은 있어요 근데 삐져서 별점 깎았어요.. 내 파채..,0
10342,sj**님,고추바사삭 순살 JMTGR,0
10343,tl**님,배달이 오래 걸리고 닭이 식어서 옴,0
10344,tw**님,50분찍히더니 30분더늦게왔네요 안오는줄 좀식어서온거빼곤 괜찮네요,0
10345,손님,배달이 많이 늦습니다,0
10346,ea**님,ㄴㄴㅅㄷㅈㅡㅅㄴㄴㄷ,0
10347,ge**님,믿고먹눈 굽네순살치킨!!,0
10348,mu**님,빨리 받았으요~~ ^^,0
10349,손님,빨리 받았으요~~ ^^,0
10350,손님,고추바사삭은 언제나 실패하지 않죠 근데 너무 배달이 늦었어요ㅠㅠㅠ 50분 소요라고 써있었는데 1시간 20분 소요됐습니다..ㅠㅠㅠ 비가 와서 그런걸수도 있지만 여튼 제가 주문하고 바로 전화로 혹시 콜라 큰거 추가할수 있겠냐 여쭤보니 그냥 서비스로 넣어주겠다 하시더라구요! 콜라큰거 공짜로 받았습니다ㅎㅎ 비안오는날 배달이 늦지 않는다면 또 이용할거 같아요!,0
10351,if**님,늦게왔지만 비오는데 고생하셨어오,0
10352,손님,Really great chicken!,0
10353,ti**님,배달이너무느려서 치킨이다식엇었다는..ㅜ,0
10354,ro**님,저만 먹는 것 같애ㅕㅠ하지만 난 굴하지 않겠어 고추바사삭 아님 양념취킨임,0
10355,vt**님,짖ㆍ ㅣ ㅣㄴㄴㄴ ㆍ,0
10356,on**님,굽네의 순살은 언제나 옳다.,0
10357,je**님,예상시간보다 늦게 왔어요 지난 일요일 고추바사삭 주문에는 쿠폰이 안왔는데 오늘은 쿠폰이 왔네요,0
10358,re**님,..........,0
10359,si**님,최악이네요 단골이였는데 지점 갈아탑니다,0
10360,oh**님,살짝 눅눅하네요 어쩔수없지만,0
10361,pp**님,시즈닝이 적어서 그냥 후라이드 먹는 것 같아요,0
10362,du**님,말이.필요한가요. 먹으면서 넘나 행복,0
10363,손님,한입한입이 행복입니다,0
10364,손님,졸맛탱졸맛탱졸맛탱졸맛탱,0
10365,손님,배달이 너무 느림. 응대도 매크로답변. 다 식었어요,0
10366,tt**님,비린맛없고 살들이 다 부드러워여.,0
10367,si**님,솔ㅈㄱ히 굽네 말고 다른거 먹으면 돈아��다 맛이서어요,0
10368,손님,진짜 역대급 다른데 보다 양이 많은지 적은지는 모르겟는데 닭다리가 엄청 크고 양도 허벌나기 많음 ㅋㅋㅋ 치밥도 안하다가 여기서 첨해봄 졸맛탱,0
10369,aj**님,젓가락을 안�Z어요 ㅠ,0
10370,ym**님,ㅏ맛모소소소소소솟ㅁㅅㅁㅅ쇠롤,0
10371,손님,"맛: 부드러운속살 , 바삭한껍질 , 살짝매콤 , 다양한부위 양: 박스까면 일단 놀람. (예상보다 양많음) 배달: 25분정도 소요됨.",0
10372,dk**님,it was great,0
10373,mr**님,굽네는 믿고사는겅~~~~~~,0
10374,wm**님,배달 한시간 걸렸어요ㅠ 금요일이긴 하지만 너무 배고프고 오니 거의 식어서 그건 너무 아쉽네여. 지점차이가 있는지 여기는 계란 안주고 쿠폰주시네요ㅋㅋ 모아볼께요,0
10375,no**님,ㄴㄹㅁ라라사삿어아아아앗,0
10376,손님,배달빨랐는데맛은 기대에는 못미치네요,0
10377,gh**님,요 집 고추바사삭 잘하네요,0
10378,손님,소떡맛집 !! 치즈가루 ㅠㅠ넘안뿌려쥬신듯 ㅠㅠ아쉽 그리고배달하시는분은 대행이시겟져?ㅠㅠ,0
10379,am**님,젓가락을 안넣어주네요,0
10380,pj**님,밑고먹는굽네 화이팅,0
10381,손님,겉은 바삭 속은 촉촉 이집 잘하네요,0
10382,kk**님,맛은있는데 양이 무슨 0.5인분인가요,0
10383,ch**님,배달도 빨리오고 양도 많았어요!!,0
10384,손님,배달예상시간에 20분이 넘게 지나서 받았습니다 요즘 배달원이 음식 훔쳐먹는 일이 많은데요 이정도 양이 정상인가요?,0
10385,손님,요청사항도 잘 들어주시고 총알배송으로 왔어요~,0
10386,pl**님,요청사항도 잘 들어주시고 총알배송으로 왔어요~,0
10387,gk**님,젓가락이없네요 ㅜㅜ ..,0
10388,jh**님,예정시간보다 20분 늦게왔고 이상할정도로 식어서 왔네요 받자마자 전자레인지에 데워먹어야하는지...,0
10389,손님,계란 없어요 참고하시길,0
10390,손님,믿고먹믄굽네입니다^&,0
10391,sw**님,받자마자 찍은겁니다. 순살 시켜서 빼먹는거 당한적이 있어서 봤는데 이거 매장에서 다시 뜯은건 아닐테고 일단 전화하겠습니다,0
10392,손님,전보다 맛이..피스도 안맞는거 같아요..몸통이 별로 없음,0
10393,ds**님,맛은 말할것도없었고... 사진찍고흡입... 고츄바샤샥,0
10394,wo**님,갈비처�K은 살앙입니다,0
10395,손님,예상시간30분이라면서한시간반걸려서치킨다식었네요ㅋㅋㅋㅋㅋㅋㅋㅋ,0
10396,in**님,윙시켰는데 순살왔어요 어떻게하실꺼에요...,0
10397,sm**님,젓가락은 왜 안 주세요?,0
10398,gr**님,고추바사삭 드세여 안질려요 일주일에 몇번을먹는지 모름,0
10399,손님,고추가 매워서 그런지 배가 아팠어요 ㅠ,0
10400,wj**님,ㄴㄹㄴ소소수소소로랄,0
10401,rh**님,갓네치킨 갓네치킨이지,0
10402,rl**님,너무 짜서 밥하고 같이 먹고 있습니다 많이 아쉽다,0
10403,손님,가끔 먹으면 좋을것 같아요.,0
10404,zn**님,ㅇ러ㅑ라나바누랴ㅓ럴러구벤,0
10405,손님,ㅏ흐흐흐스스르흐흑 너무막나,0
10406,be**님,"배가 고파서 먹긴 먹는데 겉에는 타고 속은 안익은거 같아요,,",0
10407,gr**님,ㄷㅎㆍ��든은은ㅇ ㅇㄴ,0
10408,gr**님,"치킨도 작은걸로 쓰고, 좀 타서 왔네요",0
10409,bm**님,매콤한게 은근히당기네요,0
10410,손님,굽네는 갈비천왕이 답이다.,0
10411,손님,고니야 오리지날 하나 꼽아봐라,0
10412,손님,소스를 추가시켰는데 안왔어요,0
10413,손님,주문했던 메뉴가 배달이 오지않아 따로 전화드렸는데 차가 많이막힌다고 못가져주신다고 하시네요..; 잠실에서 여의도로 주문한것도 아니고.. 시내버스타고 배달하시는것도 아닐텐데 말이죠.. 다음에 전화하면 서비스를 주시겠다는데 서비스가 아니라 환불을 받아야되는 상황같은데 이게 무슨 응대인지 아이러니했습니다. 무조건 다음에 얘기하면 주신답니다. 심지어 사장님도 아니셨는데 다음에 주문을 누가 어떻게 받으실지 언제까지 서비스를 줘야한다고 인수인계 하실지 모르겠지만 그때되서 응대 또한 기억하고 있겠습니다.,0
10414,손님,40분걸린다더니 두배나 걸렸네요,0
10415,wo**님,굽네 고추바사삭은 안질려요,0
10416,no**님,여기 원래 날개는 안주나요? 닭다리는 2갠데 날개는 하나도 안보이길래요 전 다리보다 날개를 더 조아하는데 아쉬워서요,0
10417,ko**님,내고추 돌려줘잉 너무마시짜나 곡휴치킨,0
10418,손님,언제나 시켜 먹는 그 맛!!!,0
10419,lj**님,늘 먹던 건데 이번엔 쫌 짰어요 ㅠ,0
10420,to**님,????????????????,0
10421,손님,배달이 매번 늦네여,0
10422,손님,Really great chicken!!!,0
10423,hy**님,굽네에서 딥치즈는 처음 시켜보는데 맛 괜찮네요. 치즈가루를 넉넉히 뿌리면 더 좋을 듯.,0
10424,ni**님,다른굽네보다 여기가 제일 나아요,0
10425,손님,다여트할땐 굽네ㅎㅎ 인거같아옴,0
10426,손님,왈왈왈왈 크르릉 왈왈,0
10427,ym**님,good!good! ??????,0
10428,mi**님,good !good!,0
10429,ta**님,배달 진짜 빨라요 믿고 먹는 굽네,0
10430,dl**님,여기 고추바사삭은 뭐 ㅎㅎ 보장된 맛 ^^,0
10431,손님,마시께 잘묵었스읍니다,0
10432,wk**님,마라 잘 모드시면 그냥 갈비천왕 드세요.,0
10433,pr**님,굽넉치칸 �琉� 바사삭,0
10434,tw**님,괜찮게먹었습니당 다음에도 먹어봐야겟네용,0
10435,ji**님,치킨은 굽네 순살 !,0
10436,ky**님,젓가락을 안주시고 비닐장갑만 들어있어서 당황했어요 원래 이런건가요..? 그리고 먹어본 어디 굽네보다 소스가 물같았어요,0
10437,jj**님,도우가얇은것이 평범한맛,0
10438,sh**님,굽네 고추바사삭 ~,0
10439,zz**님,정말 맛난 집입니다.,0
10440,손님,잘너것어요 ㄱㅅㄱㅅ,0
10441,st**님,아잉 마시썽 또 시켜먹어야징,0
10442,손님,"포장도 안뜯고 리뷰씁니다. 배달하는분 뭐이리 싸가x가 없는지. 인사를 먼저해도 ""네""한마디가 끝. 주머니에 손꼽고 한손으로 물건 건네고. 동네양아x도 아니고.. 기분드럽게 받아서 여긴 안시킬랍니다.",0
10443,손님,육즙이라기보단 너무딱딱? 한 치킨옷...ㅠㅠ 언냐들 이거 오바아니야?,0
10444,an**님,피자가 딱딱하고 탔습니다,0
10445,손님,다 적당하니 괜춘함,0
10446,wl**님,소스가 다양해용 치킨도 나쁘지않아요,0
10447,od**님,배달 빨랐어오 근데 굽네 요즘에는 치킨시켜도 계란 안주나요?,0
10448,yu**님,사실 갈비천왕과 함께 시킴,0
10449,re**님,맛이나 양이나 굽네치킨은 굽네 치킨이네요 ㅎㅎ,0
10450,on**님,첫가락 아끼시지 마시고 변명하지마세요 별 1개 차감,0
10451,si**님,이래서 굽네갓 하는거임ㅋㅋ,0
10452,손님,맛은있지만 배달이 느림,0
10453,co**님,고추바사삭채고!!!!,0
10454,no**님,아들이 고추바사삭에 빠졌어요^^,0
10455,an**님,양도많고가격도싸고 도음,0
10456,co**님,가까워서 그런지 배달이 정말 빨랐습니다.,0
10457,손님,고추바사삭은 겉바속촉이 생명인데ㅠ 너무 눅눅해서 왔어요 덜구어진것처럼 흐물흐물하게,0
10458,ma**님,배달 양 맛 모든게 최악 다신 안먹음 치즈가 다 굳어옴 배달 시간 넘어와서 체크 안할라고 했는데 어쩔수없이 함,0
10459,손님,볼케이노보다는 맵다 그렇게 맵지는 않고 적당하다,0
10460,wy**님,파 추가해서 먹으면 한마리 순삭,0
10461,sh**님,배달예상시간이 넘어가서 전화드렸는데 전화받으신분이 사장님인지 누구신지 모르겠지만 전혀 죄송한마음 없는 말투로 지금 출발했다고 넘어가시는데 좀 당황스러웠네요;; 서비스업 하시면서 이건 좀 아닌거같네요.,0
10462,손님,아직 안왔어영~~ㅠ,0
